BUS_NODE_ID|BUS_NODE_NM|ARO_BUSSTOP_ID|ARO_NM|BUSSTOP_ID|BUSSTOP_NM|ETL_TYPE|ETL_DATE,,,
9005188|신도안아파트|73720|신도안아파트|3761223000|신도안아파트|0602|2019-12-30 02:43:01,,,
9005504|대전역동광장|11410|대전역동광장|3051145700|대전역동광장|0602|2019-12-30 02:43:01,,,
9005583|정부청사광장|32290|정부청사광장|3021901000|정부청사광장|0602|2019-12-30 02:43:01,,,
9005919|가장제일장로교회|31470|가장제일장로교회|3021914100|가장제일장로교회|0602|2019-12-30 02:43:01,,,
9005964|스마트시티2단지|43290|스마트시티2단지||스마트시티2단지|0602|2019-12-30 02:43:01,,,
8007204|신도초등학교|77540|신도초등학교||신도초등학교|0602|2019-12-30 02:43:01,,,
8007122|계룡예술의전당|77110|계룡예술의전당||계룡예술의전당|0602|2019-12-30 02:43:01,,,
8007124|도곡리|73150|도곡리||도곡리|0602|2019-12-30 02:43:01,,,
8007148|장자동|77140|장자동||장자동|0602|2019-12-30 02:43:01,,,
8007146|향한리|77160|향한리||향한리|0602|2019-12-30 02:43:01,,,
8007144|광석낚시터|77190|광석낚시터||광석낚시터|0602|2019-12-30 02:43:01,,,
8007205|신도초등학교|77550|신도초등학교||신도초등학교|0602|2019-12-30 02:43:01,,,
8007139|엄사1리|77400|엄사1리||엄사1리|0602|2019-12-30 02:43:01,,,
8007152|홈플러스정문(MG새마을금고)|77220|홈플러스정문(MG새마을금고)||홈플러스정문(MG새마을금고)|0602|2019-12-30 02:43:01,,,
8007335|태조대왕태실|74790|태조대왕태실||태조대왕태실|0602|2019-12-30 02:43:01,,,
8007337|꽃묘생산단지|46420|꽃묘생산단지||꽃묘생산단지|0602|2019-12-30 02:43:01,,,
8007333|동구아름다운복지관|14640|동구아름다운복지관||동구아름다운복지관|0602|2019-12-30 02:43:01,,,
8007339|영무예다음아파트|46440|영무예다음아파트||영무예다음아파트|0602|2019-12-30 02:43:01,,,
8007345|세종시청.교육청.시의회|051096|세종시청,교육청||세종시청교육청|0602|2019-12-30 02:43:01,,
8007349|소담동(새샘마을)|051116|소담동새샘마을||소담동새샘마을|0602|2019-12-30 02:43:01,,,
8007354|국책연구단지북측|051095|국책연구단지 북측||국책연구단지북측|0602|2019-12-30 02:43:01,,,
8007352|법원,검찰청|057012|법원,검찰청||법원,검찰청|0602|2019-12-30 02:43:01
8007441|장태산종점|35600|장태산종점||장태산종점|0602|2019-12-30 02:43:01,,,
8007340|영무예다음아파트|46450|영무예다음아파트||영무예다음아파트|0602|2019-12-30 02:43:01,,,
8003090|한국방송통신대학교|45870|한국방송통신대학교||한국방송통신대학교|0602|2019-12-30 02:43:01,,,
8007023|미학아파트|82440|미학아파트||미학아파트|0602|2019-12-30 02:43:01,,,
8007029|도안휴먼시아4단지|82580|도안휴먼시아4단지||도안휴먼시아4단지|0602|2019-12-30 02:43:01,,,
8007026|한라비발디아파트|82570|한라비발디아파트||한라비발디아파트|0602|2019-12-30 02:43:01,,,
8007065|별밭공원|45960|별밭공원| |별밭공원|0602|2019-12-30 02:43:01,,,
8007186|지푸재|14500|지푸재| |지푸재|0602|2019-12-30 02:43:01,,,
8007188|장동주민문화센터|53290|장동주민문화센터| |장동주민문화센터|0602|2019-12-30 02:43:01,,,
8007179|효평고개소공원|14460|효평고개소공원| |효평고개소공원|0602|2019-12-30 02:43:01,,,
8007181|에이팩|46260|에이팩| |에이팩|0602|2019-12-30 02:43:01,,,
4880|용두사지철당간|1611|용두사지철당간||용두사지철당간|0602|2019-12-30 02:43:01,,,
5010|육거리|1626|육거리||육거리|0602|2019-12-30 02:43:01,,,
6130|국제공항입구|1427|국제공항입구||국제공항입구|0602|2019-12-30 02:43:01,,,
6420|청주대학교앞|1512|청주대학교앞||청주대학교앞|0602|2019-12-30 02:43:01,,,
6500|지하상가|1541|지하상가||지하상가|0602|2019-12-30 02:43:01,,,
6670|율량중입구|1411|율량중입구||율량중입구|0602|2019-12-30 02:43:01,,,
6690|우암초등학교앞|1510|우암초등학교앞||우암초등학교앞|0602|2019-12-30 02:43:01,,,
6870|신화아파트|1403|신화아파트||신화아파트|0602|2019-12-30 02:43:01,,,
6920|청주시청|1506|청주시청||청주시청|0602|2019-12-30 02:43:01,,,
6990|청주성모병원|1409|청주성모병원||청주성모병원|0602|2019-12-30 02:43:01,,,
7090|상당공원|1504|상당공원||상당공원|0602|2019-12-30 02:43:01,,,
7250|방아다리|1508|방아다리||방아다리|0602|2019-12-30 02:43:01,,,
7280|밤고개|1402|밤고개||밤고개|0602|2019-12-30 02:43:01,,,
7300|문화산업단지|1513|문화산업단지||문화산업단지|0602|2019-12-30 02:43:01,,,
7500|덕성초등학교앞|1405|덕성초등학교앞||덕성초등학교앞|0602|2019-12-30 02:43:01,,,
7720|발산교|1414|발산교||발산교|0602|2019-12-30 02:43:01,,,
7760|오근장역앞|1426|오근장역앞||오근장역앞|0602|2019-12-30 02:43:01,,,
7780|오근장동주민센터앞|1421|오근장동주민센터앞||오근장동주민센터앞|0602|2019-12-30 02:43:01,,,
7800|북일초등학교|1420|북일초등학교||북일초등학교|0602|2019-12-30 02:43:01,,,
7820|외평동|1424|외평동||외평동|0602|2019-12-30 02:43:01,,,
7850|발산교|1413|발산교||발산교|0602|2019-12-30 02:43:01,,,
8050|충북학생교육문화원|1415|충북학생교육문화원||충북학생교육문화원|0602|2019-12-30 02:43:01,,,
1006680|가경세원3차아파트|2059|가경세원3차아파트||가경세원3차아파트|0602|2019-12-30 02:43:01,,,
1007250|고속.시외터미널|2056|고속.시외터미널||고속.시외터미널|0602|2019-12-30 02:43:01,,,
1007270|복대가경시장|2040|복대가경시장||복대가경시장|0602|2019-12-30 02:43:01,,,
1007420|고속버스터미널앞|2109|고속버스터미널앞||고속버스터미널앞|0602|2019-12-30 02:43:01,,,
1008270|효성아파트앞|2305|효성아파트앞||효성아파트앞|0602|2019-12-30 02:43:01,,,
0004990|육거리|001614|육거리|||0602|2019-12-30 02:43:01,,,
0004880|용두사지철당간|001611|용두사지철당간||광역|0602|2019-12-30 02:43:01,,,
0005010|육거리시장|001626|육거리||광역|0602|2019-12-30 02:43:01,,,
0006130|국제공항입구|001427|국제공항입구||광역|0602|2019-12-30 02:43:01,,,
0006420|청주대학교|001512|청주대학교앞||광역|0602|2019-12-30 02:43:01,,,
0006670|율량중입구|001411|율량중입구||광역|0602|2019-12-30 02:43:01,,,
0006690|우암초등학교|001510|우암초등학교앞||광역|0602|2019-12-30 02:43:01,,,
0006870|신화APT.내덕자연시장|001403|신화아파트||광역|0602|2019-12-30 02:43:01,,,
0006920|시청|001506|청주시청||광역|0602|2019-12-30 02:43:01,,,
0007090|상당공원|001504|상당공원||광역|0602|2019-12-30 02:43:01,,,
8007346|세종시청.교육청.시의회|051097|세종시청,교육청||세종시청교육청|0602|2019-12-30 02:43:01,,
8007342|세종고속시외버스터미널|057016|세종고속시외버스터미널||세종고속시외버스터미널|0602|2019-12-30 02:43:01,,,
3017054|봉안리(부일가든)|035017|부일가든||봉안리(부일가든)|0602|2019-12-30 02:43:01,,,
3011001|봉안리(다름고개)|035016|봉안리(다름고개)||봉안리(다름고개)|0602|2019-12-30 02:43:01,,,
3064121|으뜸초등학교|053029|으뜸초등학교||으뜸초등학교|0602|2019-12-30 02:43:01,,,
3064118|가락마을10,13단지|053026|가락마을10||가락마을10,13단지|0602|2019-12-30 02:43:01,
3064114|가락마을17,18단지|053022|가락마을17단지||가락마을17,18단지|0602|2019-12-30 02:43:01,
3064097|가락마을22단지|053009|가락마을22단지||가락마을22단지|0602|2019-12-30 02:43:01,,,
3064101|범지기마을10단지북측|053013|범지기마을10단지||범지기마을10단지북측|0602|2019-12-30 02:43:01,,,
3061006|아름초등학교|052025|아름초등학교||아름초등학교|0602|2019-12-30 02:43:01,,,
3056035|가재마을7,12단지|051057|가재마을7단지||가재마을7,12단지|0602|2019-12-30 02:43:01,
3064238|새뜸마을7,10단지|051126|새뜸마을7||새뜸마을7,10단지|0602|2019-12-30 02:43:01,
1008540|충북대학교입구앞|1919|충북대학교입구앞||충북대학교입구앞|0602|2019-12-30 02:43:01,,,
1008560|청주체육관|1547|청주체육관||청주체육관|0602|2019-12-30 02:43:01,,,
1008620|청주고등학교|1917|청주고등학교||청주고등학교|0602|2019-12-30 02:43:01,,,
1008740|중앙여자고등학교|1551|중앙여자고등학교||중앙여자고등학교|0602|2019-12-30 02:43:01,,,
1009050|부모산.연화사|2303|부모산.연화사||부모산.연화사|0602|2019-12-30 02:43:01,,,
1009210|시계탑|1549|시계탑||시계탑|0602|2019-12-30 02:43:01,,,
1009340|서원초등학교앞|2021|서원초등학교앞||서원초등학교앞|0602|2019-12-30 02:43:01,,,
1009430|삼일아파트|2112|삼일아파트||삼일아파트|0602|2019-12-30 02:43:01,,,
1009520|사창사거리|1553|사창사거리||사창사거리|0602|2019-12-30 02:43:01,,,
1009550|사직사거리|1545|사직사거리||사직사거리|0602|2019-12-30 02:43:01,,,
1009600|비하 새동네|1970|비하 새동네||비하 새동네|0602|2019-12-30 02:43:01,,,
1010100|산업단지입구|1921|산업단지입구||산업단지입구|0602|2019-12-30 02:43:01,,,
8006007|대덕소방서|51130|대덕소방서||대덕소방서|0602|2019-12-30 02:43:01,,,
8003101|목원대네거리|33250|목원대네거리||목원대네거리|0602|2019-12-30 02:43:01,,,
8007030|태광산업중앙연구소|44210|태광산업중앙연구소||태광산업중앙연구소|0602|2019-12-30 02:43:01,,,
8007011|둔원초등학교|34960|둔원초등학교||둔원초등학교|0602|2019-12-30 02:43:01,,,
8003103|평촌|34950|평촌| |평촌|0602|2019-12-30 02:43:01,,,
8007046|선암초교네거리|34980|선암초교네거리||선암초교네거리|0602|2019-12-30 02:43:01,,,
3055006|세종고속시외버스터미널|051014|대평삼거리||세종고속시외버스터미널|0602|2019-12-30 02:43:01,,,
0006990|청주성모병원|001409|청주성모병원||광역|0602|2019-12-30 02:43:01,,,
0007100|상당공원|001503|상당공원||광역|0602|2019-12-30 02:43:01,,,
0007270|밤고개|001401|밤고개||광역|0602|2019-12-30 02:43:01,,,
0007290|문화산업단지|001514|문화산업단지앞||광역|0602|2019-12-30 02:43:01,,,
0007480|도청|001501|도청||광역|0602|2019-12-30 02:43:01,,,
0007510|덕성초등학교|001408|덕성초등학교||광역|0602|2019-12-30 02:43:01,,,
1006270|충청북도교육청|001730|충청북도교육청앞||광역|0602|2019-12-30 02:43:01,,,
1006360|청주남중|001634|청주남중||광역|0602|2019-12-30 02:43:01,,,
3011020|국곡리32사단|034001|국곡리32사단||광역|0602|2019-12-30 02:43:01,,,
3011061|황용2리|034101|황룡2리||광역|0602|2019-12-30 02:43:01,,,
3011081|영대1리마을회관|034079|영대1리마을회관||광역|0602|2019-12-30 02:43:01,,,
3011083|황용사|034098|황룡사||황용사|0602|2019-12-30 02:43:01,,,
8007332|파라디아아파트|      |파라디아아파트||파라디아아파트|0602|2019-12-30 02:43:01,,,
8007140|엄사면사무소|77390|엄사면사무소||엄사면사무소|0602|2019-12-30 02:43:01,,,
8007153|홈플러스정문(MG새마을금고)|77210|홈플러스정문(MG새마을금고)||홈플러스정문(MG새마을금고)|0602|2019-12-30 02:43:01,,,
8007336|태조대왕태실|74800|태조대왕태실||태조대왕태실|0602|2019-12-30 02:43:01,,,
8007338|꽃묘생산단지|46430|꽃묘생산단지||꽃묘생산단지|0602|2019-12-30 02:43:01,,,
8007334|동구아름다운복지관|14650|동구아름다운복지관||동구아름다운복지관|0602|2019-12-30 02:43:01,,,
8007351|새샘마을7,8단지|57011|새샘마을7,8단지||새샘마을7,8단지|0602|2019-12-30 02:43:01
8007347|세종우체국(보람초등학교)|051100|보람초등학교||보람초등학교|0602|2019-12-30 02:43:01,,,
8007353|국책연구단지남측|057013|국책연구단지 남측||국책연구단지남측|0602|2019-12-30 02:43:01,,,
8007355|한국조세재정연구원|051032|한국조세재정연구원||한국조세재정연구원|0602|2019-12-30 02:43:01,,,
8007350|소담동(새샘마을)|051118|소담동새샘마을||소담동새샘마을|0602|2019-12-30 02:43:01,,,
8007356|노은휴먼시아4단지|46460|노은휴먼시아4단지||노은휴먼시아4단지|0602|2019-12-30 02:43:01,,,
8007357|충남대학교|46470|충남대학교||충남대학교|0602|2019-12-30 02:43:01,,,
8007025|자광사|82480|자광사||자광사|0602|2019-12-30 02:43:01,,,
3011094|달전리|034022|달전리||광역|0602|2019-12-30 02:43:01,,,
3011100|망골|034048|망골||광역|0602|2019-12-30 02:43:01,,,
3012008|부강리|033029|부강리||광역|0602|2019-12-30 02:43:01,,,
3012014|부강역(앞)|033038|부강역(앞)||광역|0602|2019-12-30 02:43:01,,,
3012020|부강|033026|부강||광역|0602|2019-12-30 02:43:01,,,
3012024|부강신협|033036|부강신협||광역|0602|2019-12-30 02:43:01,,,
3012031|부강천주교회|033039|부강천주교회||광역|0602|2019-12-30 02:43:01,,,
3012033|부강삼거리|033034|부강삼거리||광역|0602|2019-12-30 02:43:01,,,
3012042|춘광농원|033049|춘광농원||광역|0602|2019-12-30 02:43:01,,,
3012049|매포역(노호2리)|033016|매포역(노호2리)||광역|0602|2019-12-30 02:43:01,,,
3012053|노호1리|033015|노호1리||광역|0602|2019-12-30 02:43:01,,,
3012056|등곡2리|033017|등곡2리||광역|0602|2019-12-30 02:43:01,,,
3014017|해밀리|031055|해밀리||광역|0602|2019-12-30 02:43:01,,,
3014026|한별리|031053|한별리||광역|0602|2019-12-30 02:43:01,,,
3015020|양세오충각|032041|양세오충각||광역|0602|2019-12-30 02:43:01,,,
3015022|송용리|032028|송용리||광역|0602|2019-12-30 02:43:01,,,
3015026|송용리|032027|송용리||광역|0602|2019-12-30 02:43:01,,,
3015035|연동중학교|032034|연동중학교||광역|0602|2019-12-30 02:43:01,,,
3015038|교과서박물관|032004|교과서박물관||광역|0602|2019-12-30 02:43:01,,,
3015043|응암농공단지(앞)|032063|응암농공단지(앞)||광역|0602|2019-12-30 02:43:01,,,
3015049|삼성전기입구|032026|삼성전기입구||광역|0602|2019-12-30 02:43:01,,,
3015055|명학1리|032021|명학1리||광역|0602|2019-12-30 02:43:01,,,
3015062|명학리|032036|명학리||광역|0602|2019-12-30 02:43:01,,,
3015069|명학3리|032017|명학3리||광역|0602|2019-12-30 02:43:01,,,
3053005|새롬동.나성동|051007|나성동||새롬동.나성동|0602|2019-12-30 02:43:01,,,
3056002|도담동|052009|도담동도램마을||도담동|0602|2019-12-30 02:43:01,,,
3062004|다정동|052018|성남고등학교||다정동|0602|2019-12-30 02:43:01,,,
3064001|첫마을5단지|051042|첫마을5단지||광역|0602|2019-12-30 02:43:01,,,
3064007|한솔중학교(첫마을7단지)|051046|첫마을7단지||한솔중학교(첫마을7단지)|0602|2019-12-30 02:43:01,,,
4002001|중봉리|013013|중봉리||광역|0602|2019-12-30 02:43:01,,,
4002087|서평리|013008|서평리||광역|0602|2019-12-30 02:43:01,,,
4002089|미경동|013002|미경동||광역|0602|2019-12-30 02:43:01,,,
4020003|달계|037001|달계(현도초등학교)||광역|0602|2019-12-30 02:43:01,,,
4020008|매봉리|037004|매봉리||광역|0602|2019-12-30 02:43:01,,,
4012530|시목(구)|3517|시목(구)||시목(구)|0602|2019-12-30 02:43:01,,,
4012550|매봉|3518|매봉||매봉|0602|2019-12-30 02:43:01,,,
4012570|매봉리|3520|매봉리||매봉리|0602|2019-12-30 02:43:01,,,
4012590|양지리(신)|3524|양지리(신)||양지리(신)|0602|2019-12-30 02:43:01,,,
8007027|한라비발디아파트|82560|한라비발디아파트||한라비발디아파트|0602|2019-12-30 02:43:01,,,
8007028|유성중학교|41500|유성중학교||유성중학교|0602|2019-12-30 02:43:01,,,
8007064|별밭공원|45950|별밭공원| |별밭공원|0602|2019-12-30 02:43:01,,,
8007185|지푸재|14510|지푸재| |지푸재|0602|2019-12-30 02:43:01,,,
8007187|장동주민문화센터|53280|장동주민문화센터| |장동주민문화센터|0602|2019-12-30 02:43:01,,,
8007183|한국전력공사|35050|한국전력공사| |한국전력공사|0602|2019-12-30 02:43:01,,,
8007180|효평고개소공원|14470|효평고개소공원| |효평고개소공원|0602|2019-12-30 02:43:01,,,
8007182|에이팩|46270|에이팩| |에이팩|0602|2019-12-30 02:43:01,,,
5000|육거리시장|1625|육거리시장||육거리시장|0602|2019-12-30 02:43:01,,,
5260|서운동|1612|서운동||서운동|0602|2019-12-30 02:43:01,,,
6390|청주여고|1406|청주여고||청주여고|0602|2019-12-30 02:43:01,,,
6430|청주대학교|1511|청주대학교||청주대학교|0602|2019-12-30 02:43:01,,,
6520|지하상가|1540|지하상가||지하상가|0602|2019-12-30 02:43:01,,,
6680|율량중입구앞|1412|율량중입구앞||율량중입구앞|0602|2019-12-30 02:43:01,,,
6700|우암초등학교|1509|우암초등학교||우암초등학교|0602|2019-12-30 02:43:01,,,
6880|신화아파트앞|1404|신화아파트앞||신화아파트앞|0602|2019-12-30 02:43:01,,,
6930|청주시청앞|1505|청주시청앞||청주시청앞|0602|2019-12-30 02:43:01,,,
